topic_id,timestamp,bin_start,bin_end,frequency,growth_velocity,semantic_velocity,keywords
126,2019-07-02 12:00:00.000000,2019-06-20 00:00:00.000000,2019-07-15,0.0013458950201884,8.156939516296575e-05,0.6798965334892273,"running, transformed, mans, life, ultra"
126,2019-07-27 00:00:00.000000,2019-07-15 00:00:00.000000,2019-08-08,0.0,-0.001344086021505351,0.6928743124008179,"record, world, marathon, running, breaks"
126,2019-08-20 00:00:00.000000,2019-08-08 00:00:00.000000,2019-09-01,0.0013398838767306,0.0013398838767306,0.5699180364608765,"running, marathon, woman, meet, kilometres"
126,2019-09-13 00:00:00.000000,2019-09-01 00:00:00.000000,2019-09-25,0.0004330879168471,-0.0009055825843796417,0.5699180364608765,"record, world, marathon, running, breaks"
126,2019-10-08 00:00:00.000000,2019-09-25 00:00:00.000000,2019-10-21,0.0029350104821802,0.002500839481971484,0.43851029872894287,"marathon, hours, eliud, kipchoge, world"
126,2019-11-01 12:00:00.000000,2019-10-21 00:00:00.000000,2019-11-13,0.000438596491228,-0.0024891084316141293,0.43851029872894287,"record, world, marathon, running, breaks"
126,2019-12-23 00:00:00.000000,2019-12-07 00:00:00.000000,2020-01-08,0.0008474576271186,0.00040144717363066386,0.9444206953048706,"wrong, thought, enigma, beames, australian"
126,2020-01-22 00:00:00.000000,2020-01-08 00:00:00.000000,2020-02-05,0.0008620689655172,1.4598966393181975e-05,0.8500452041625977,"kipchoge, hour, barrier, score, rare"
126,2020-02-16 12:00:00.000000,2020-02-05 00:00:00.000000,2020-02-28,0.0035666518056174,0.00270225331138349,0.8386349678039551,"record, world, cheptegei, joshua, breaks"
126,2020-03-11 12:00:00.000000,2020-02-28 00:00:00.000000,2020-03-24,0.0004310344827586,-0.0031244734141147442,0.4355403184890747,"record, world, marathon, running, breaks"
126,2020-08-19 12:00:00.000000,2020-08-11 00:00:00.000000,2020-08-28,0.0008908685968819,0.0008908685968819,0.3614432215690613,"world, sees, runner, record, non"
126,2020-09-07 00:00:00.000000,2020-08-28 00:00:00.000000,2020-09-17,0.0008336807002917,-5.713699503560256e-05,0.7671283483505249,"metres, holding, balloons, ascends, youtube"
126,2020-09-26 12:00:00.000000,2020-09-17 00:00:00.000000,2020-10-06,0.0013636363636363,0.0005295142175608894,0.8334717154502869,"vault, armand, breaks, pole, duplantis"
126,2020-10-16 00:00:00.000000,2020-10-06 00:00:00.000000,2020-10-26,0.0016970725498515,0.00033298211968835233,0.9040032625198364,"world, record, joshua, cheptegei, metres"
126,2020-11-04 12:00:00.000000,2020-10-26 00:00:00.000000,2020-11-14,0.0004306632213608,-0.0012642637811319693,0.6162086129188538,"record, world, marathon, running, breaks"
126,2020-11-23 12:00:00.000000,2020-11-14 00:00:00.000000,2020-12-03,0.0008591065292096,0.0004282588725031914,0.6448156833648682,"world, whatley, swimming, smashes, short"
126,2020-12-13 12:00:00.000000,2020-12-03 00:00:00.000000,2020-12-24,0.0,-0.0008583690987124243,0.6448156833648682,"record, world, marathon, running, breaks"
126,2021-03-11 12:00:00.000000,2021-02-28 00:00:00.000000,2021-03-23,0.0008756567425569,0.00044312620809601716,0.6093267202377319,"track, running, john, bermingham, tahnee"
126,2021-04-30 12:00:00.000000,2021-03-23 00:00:00.000000,2021-06-08,0.0,-0.0008748906386701486,0.6093267202377319,"record, world, marathon, running, breaks"
126,2021-09-19 00:00:00.000000,2021-08-17 00:00:00.000000,2021-10-22,0.0008733624454148,0.0004382001139168491,0.7012881636619568,"rhythmic, motorsport, lopez, gymnastics, andy"
126,2021-11-26 00:00:00.000000,2021-10-22 00:00:00.000000,2021-12-31,0.0,-0.0008726003490400927,0.7012881636619568,"record, world, marathon, running, breaks"
127,2019-02-09 00:00:00.000000,2019-01-29 00:00:00.000000,2019-02-20,0.0008940545373267,0.0004733340436162564,0.3964531421661377,"centre, tokyo, rikako, olympics, medal"
127,2019-03-04 00:00:00.000000,2019-02-20 00:00:00.000000,2019-03-16,0.0008536064874093,-4.0411919457446964e-05,0.558767557144165,"paralympics, indigenous, hopeful, olympic, look"
127,2019-03-28 00:00:00.000000,2019-03-16 00:00:00.000000,2019-04-09,0.0021267545725223,0.001272062244528682,0.5697472095489502,"olympics, australia, zhoya, sasha, tokyo"
127,2019-04-21 00:00:00.000000,2019-04-09 00:00:00.000000,2019-05-03,0.0013163668275559,-0.0008086679067979657,0.6906604170799255,"olympic, captain, canada, record, holds"
127,2019-05-14 12:00:00.000000,2019-05-03 00:00:00.000000,2019-05-26,0.0,-0.0013146362839613916,0.6853852272033691,"olympics, tokyo, olympic, games, brisbane"
127,2019-07-02 12:00:00.000000,2019-06-20 00:00:00.000000,2019-07-15,0.0017945266935845,0.0017945266935845,0.4427908658981323,"olympic, paris, medals, samoas, pacific"
127,2019-07-27 00:00:00.000000,2019-07-15 00:00:00.000000,2019-08-08,0.0029863481228668,0.001189686505091915,0.4840480089187622,"gold, australia, world, relay, olympics"
127,2019-08-20 00:00:00.000000,2019-08-08 00:00:00.000000,2019-09-01,0.0008932559178204,-0.0020868601142614894,0.7181907892227173,"paralympics, history, elizabeth, edmondson, trengove"
127,2019-09-13 00:00:00.000000,2019-09-01 00:00:00.000000,2019-09-25,0.0017323516673884,0.000838346891246208,0.8022933006286621,"olympic, better, boomers, olympics, tokyo"
127,2019-10-08 00:00:00.000000,2019-09-25 00:00:00.000000,2019-10-21,0.0029350104821802,0.0012005789897770282,0.3652290105819702,"olympics, tokyo, swim, athletes, gold"
127,2019-11-01 12:00:00.000000,2019-10-21 00:00:00.000000,2019-11-13,0.0,-0.0029264214046821812,0.3908991813659668,"olympics, tokyo, olympic, games, brisbane"
127,2020-01-22 00:00:00.000000,2020-01-08 00:00:00.000000,2020-02-05,0.0017241379310344,-0.0012382908672406796,0.41592901945114136,"tokyo, olympics, qualify, olyroos, chloe"
127,2020-02-16 12:00:00.000000,2020-02-05 00:00:00.000000,2020-02-28,0.0031208203299152,0.001394278470483415,0.4418569803237915,"olympics, coronavirus, olympic, games, tokyo"
127,2020-04-05 00:00:00.000000,2020-03-24 00:00:00.000000,2020-04-17,0.0017444395987788,-0.0046907495206994256,0.46918201446533203,"tokyo, welcomes, postponement, coronavirus, aoc"
127,2020-04-27 12:00:00.000000,2020-04-17 00:00:00.000000,2020-05-08,0.000418410041841,-0.0013237204066427408,0.746426522731781,"olympics, tokyo, olympic, games, brisbane"
127,2020-05-17 12:00:00.000000,2020-05-08 00:00:00.000000,2020-05-27,0.0008884940026654,0.000469887355236435,0.6387200951576233,"years, waits, tokyo, stacey, softballer"
127,2020-06-05 12:00:00.000000,2020-05-27 00:00:00.000000,2020-06-15,0.0,-0.0008877052818463451,0.6387200951576233,"olympics, tokyo, olympic, games, brisbane"
127,2020-08-01 00:00:00.000000,2020-07-22 00:00:00.000000,2020-08-11,0.0012881064834693,0.0008364654791917235,0.45945459604263306,"olympic, tokyo, wildest, modern, history"
127,2020-08-19 12:00:00.000000,2020-08-11 00:00:00.000000,2020-08-28,0.0008908685968819,-0.0003967268601466786,0.8337896466255188,"tell, story, australian, aims"
127,2020-09-07 00:00:00.000000,2020-08-28 00:00:00.000000,2020-09-17,0.0045852438516048,0.003691086981242951,0.7417831420898438,"sydney, olympics, olympic, games, years"
127,2020-09-26 12:00:00.000000,2020-09-17 00:00:00.000000,2020-10-06,0.005,0.00041286307053945456,0.332166850566864,"olympics, sydney, olympic, relay, ceremony"
127,2020-10-16 00:00:00.000000,2020-10-06 00:00:00.000000,2020-10-26,0.0025456088247772,-0.0024421802738535327,0.5043760538101196,"sydney, paralympics, years, anniversary, robina"
127,2020-11-04 12:00:00.000000,2020-10-26 00:00:00.000000,2020-11-14,0.0004306632213608,-0.002109575449535529,0.627154529094696,"olympics, tokyo, olympic, games, brisbane"
127,2020-11-23 12:00:00.000000,2020-11-14 00:00:00.000000,2020-12-03,0.0012886597938144,0.0008576272239506067,0.6246253252029419,"arbib, athletics, australia, mark, board"
127,2020-12-13 12:00:00.000000,2020-12-03 00:00:00.000000,2020-12-24,0.0030701754385964,0.0017792228318543528,0.8380855917930603,"olympic, paris, breakdancing, games, olympics"
127,2021-01-06 00:00:00.000000,2020-12-24 00:00:00.000000,2021-01-19,0.0031222123104371,5.187759851193528e-05,0.5600468516349792,"olympics, covid, olympic, africa, athletes"
127,2021-01-29 12:00:00.000000,2021-01-19 00:00:00.000000,2021-02-09,0.0063884156729131,0.0032560373226639358,0.46550238132476807,"tokyo, olympics, games, olympic, ioc"
127,2021-02-18 12:00:00.000000,2021-02-09 00:00:00.000000,2021-02-28,0.0073497622135754,0.0009552440446360897,0.46014177799224854,"brisbane, olympics, games, host, bid"
127,2021-04-30 12:00:00.000000,2021-03-23 00:00:00.000000,2021-06-08,0.0043725404459991,0.0008668771285611282,0.3389551043510437,"tokyo, olympics, olympic, days, preparations"
127,2021-07-13 00:00:00.000000,2021-06-08 00:00:00.000000,2021-08-17,0.0117442366246194,0.007339603465609327,0.3058309555053711,"tokyo, olympic, olympics, games, athletes"
127,2021-09-19 00:00:00.000000,2021-08-17 00:00:00.000000,2021-10-22,0.0026200873362445,-0.009018236979352492,0.6357124447822571,"gold, medal, paralympic, wins, important"
127,2021-11-26 00:00:00.000000,2021-10-22 00:00:00.000000,2021-12-31,0.0030395136778115,0.0004183302796987936,0.6310575008392334,"bobsled, olympics, aims, jamaicas, man"
128,2020-02-16 12:00:00.000000,2020-02-05 00:00:00.000000,2020-02-28,0.0080249665626393,0.007590660243568817,0.3384448289871216,"coronavirus, cruise, cases, ship, confirmed"
128,2020-03-11 12:00:00.000000,2020-02-28 00:00:00.000000,2020-03-24,0.0,-0.007961079168509487,0.3384448289871216,"coronavirus, ruby, cruise, inquiry, diamond"
128,2020-05-17 12:00:00.000000,2020-05-08 00:00:00.000000,2020-05-27,0.0026654820079964,-0.006891627849518596,0.7496366500854492,"coronavirus, nsw, inquiry, hears, corners"
128,2020-06-05 12:00:00.000000,2020-05-27 00:00:00.000000,2020-06-15,0.0017028522775649,-0.0009600706793093958,0.6144282817840576,"coronavirus, warned, tuberculosis, passengers, cruise"
128,2020-06-24 00:00:00.000000,2020-06-15 00:00:00.000000,2020-07-03,0.0029736618521665,0.001268649252332834,0.6057202219963074,"ruby, princess, told, coronavirus, inquiry"
128,2020-08-01 00:00:00.000000,2020-07-22 00:00:00.000000,2020-08-11,0.0012881064834693,0.0008364654791917235,0.4712127447128296,"test, force, border, coronavirus, bungle"
128,2020-08-19 12:00:00.000000,2020-08-11 00:00:00.000000,2020-08-28,0.0053452115812917,0.004051885837404961,0.4478200674057007,"coronavirus, inquiry, findings, david, nsw"
128,2020-09-07 00:00:00.000000,2020-08-28 00:00:00.000000,2020-09-17,0.0,-0.005316792202038045,0.38571882247924805,"coronavirus, ruby, cruise, inquiry, diamond"
128,2021-03-11 12:00:00.000000,2021-02-28 00:00:00.000000,2021-03-23,0.0008756567425569,0.0008756567425569,0.34310412406921387,"ship, later, cruise, coronavirus"
128,2021-04-30 12:00:00.000000,2021-03-23 00:00:00.000000,2021-06-08,0.0,-0.0008748906386701486,0.34310412406921387,"coronavirus, ruby, cruise, inquiry, diamond"
129,2019-02-09 00:00:00.000000,2019-01-29 00:00:00.000000,2019-02-20,0.0008940545373267,0.0004733340436162564,0.6811088919639587,"stars, renditions, maori, indigenous, usa"
129,2019-03-04 00:00:00.000000,2019-02-20 00:00:00.000000,2019-03-16,0.0012804097311139,0.000386010079723969,0.7484921216964722,"rugby, australian, falling, pace, reds"
129,2019-03-28 00:00:00.000000,2019-03-16 00:00:00.000000,2019-04-09,0.0012760527435133,-4.351416005202919e-06,0.536483883857727,"super, rugby, sunwolves, sanzaar, drop"
129,2019-04-21 00:00:00.000000,2019-04-09 00:00:00.000000,2019-05-03,0.0,-0.0012744265080712695,0.5331497192382812,"rugby, wallabies, cup, world, super"
129,2019-07-02 12:00:00.000000,2019-06-20 00:00:00.000000,2019-07-15,0.0013458950201884,0.0013458950201884,0.6909233331680298,"finals, brumbies, bow, winning, success"
129,2019-07-27 00:00:00.000000,2019-07-15 00:00:00.000000,2019-08-08,0.0017064846416382,0.0003601049579801094,0.5908796787261963,"wallabies, rugby, championship, beat, lose"
129,2019-08-20 00:00:00.000000,2019-08-08 00:00:00.000000,2019-09-01,0.0035730236712818,0.001863359235725979,0.39346373081207275,"wallabies, bledisloe, blacks, world, rugby"
129,2019-09-13 00:00:00.000000,2019-09-01 00:00:00.000000,2019-09-25,0.003897791251624,0.00032361130947315805,0.31747663021087646,"rugby, japan, wallabies, greeted, blacks"
129,2019-10-08 00:00:00.000000,2019-09-25 00:00:00.000000,2019-10-21,0.0054507337526205,0.0015469129572048827,0.3629796504974365,"wallabies, rugby, world, cup, final"
129,2019-11-01 12:00:00.000000,2019-10-21 00:00:00.000000,2019-11-13,0.0017543859649122,-0.0036763092050393228,0.45230478048324585,"haka, blacks, world, rugby, cup"
129,2019-11-25 00:00:00.000000,2019-11-13 00:00:00.000000,2019-12-07,0.0,-0.001751313485113755,0.4349355101585388,"rugby, wallabies, cup, world, super"
129,2020-02-16 12:00:00.000000,2020-02-05 00:00:00.000000,2020-02-28,0.0008916629514043,0.0008916629514043,0.5302726626396179,"victory, stars, rugby, maori, indigenous"
129,2020-03-11 12:00:00.000000,2020-02-28 00:00:00.000000,2020-03-24,0.0,-0.000890868596881891,0.5302726626396179,"rugby, wallabies, cup, world, super"
129,2020-05-17 12:00:00.000000,2020-05-08 00:00:00.000000,2020-05-27,0.0008884940026654,0.0008884940026654,0.5747252106666565,"wallabies, veteran, leaving, kurtley, france"
129,2020-06-05 12:00:00.000000,2020-05-27 00:00:00.000000,2020-06-15,0.0025542784163473,0.001664305688059457,0.8314023017883301,"rugby, super, zealand, new, crowds"
129,2020-06-24 00:00:00.000000,2020-06-15 00:00:00.000000,2020-07-03,0.0008496176720475,-0.0017003176596009472,0.7366443872451782,"waratahs, reds, queensland, nsw, shape"
129,2020-07-12 12:00:00.000000,2020-07-03 00:00:00.000000,2020-07-22,0.0022563176895306,0.0014055058748536574,0.435091495513916,"super, rebels, melbourne, queensland, reds"
129,2020-08-01 00:00:00.000000,2020-07-22 00:00:00.000000,2020-08-11,0.0004293688278231,-0.0018228359646752907,0.5797603130340576,"rugby, wallabies, cup, world, super"
129,2020-09-26 12:00:00.000000,2020-09-17 00:00:00.000000,2020-10-06,0.0018181818181818,-0.0002654666464982082,0.41746199131011963,"rugby, brumbies, super, final, beat"
129,2020-10-16 00:00:00.000000,2020-10-06 00:00:00.000000,2020-10-26,0.0038184132371658,0.0019966012349205086,0.741026759147644,"bledisloe, cup, blacks, draw, test"
129,2020-11-04 12:00:00.000000,2020-10-26 00:00:00.000000,2020-11-14,0.0030146425495262,-0.0008007132336291371,0.3715224862098694,"wallabies, bledisloe, blacks, cup, beat"
129,2020-11-23 12:00:00.000000,2020-11-14 00:00:00.000000,2020-12-03,0.0004295532646048,-0.002577319587628807,0.4361032247543335,"rugby, wallabies, cup, world, super"
129,2021-02-18 12:00:00.000000,2021-02-09 00:00:00.000000,2021-02-28,0.0030263726761781,0.0030263726761781,0.42538416385650635,"rugby, super, waratahs, reds, rule"
129,2021-03-11 12:00:00.000000,2021-02-28 00:00:00.000000,2021-03-23,0.0008756567425569,-0.002144226704511136,0.5455912351608276,"rebels, ready, contenders, reds, queensland"
129,2021-04-30 12:00:00.000000,2021-03-23 00:00:00.000000,2021-06-08,0.0,-0.0008748906386701486,0.7206525802612305,"rugby, wallabies, cup, world, super"
129,2021-11-26 00:00:00.000000,2021-10-22 00:00:00.000000,2021-12-31,0.0008684324793747,-4.925664150012652e-06,0.8189048171043396,"fight, dominance, try, loss, leads"
130,2019-03-04 00:00:00.000000,2019-02-20 00:00:00.000000,2019-03-16,0.0089628681177976,0.001797574780076905,0.3470795154571533,"australia, india, odi, cricket, ball"
130,2019-03-28 00:00:00.000000,2019-03-16 00:00:00.000000,2019-04-09,0.0076563164610803,-0.0012949452333708275,0.3101564645767212,"warner, david, pakistan, australia, cricket"
130,2019-04-21 00:00:00.000000,2019-04-09 00:00:00.000000,2019-05-03,0.0035103115401491,-0.004114502984005593,0.41024452447891235,"cricket, smith, ipl, australia, squad"
130,2019-05-14 12:00:00.000000,2019-05-03 00:00:00.000000,2019-05-26,0.0057042562527424,0.0021862702229996206,0.30721020698547363,"smith, cricket, warner, steve, australian"
130,2019-06-07 12:00:00.000000,2019-05-26 00:00:00.000000,2019-06-20,0.0164348925410872,0.010669773168035688,0.4067363142967224,"world, cup, cricket, australia, england"
130,2019-07-27 00:00:00.000000,2019-07-15 00:00:00.000000,2019-08-08,0.0255972696245733,0.001777525851522314,0.4241536855697632,"ashes, test, england, australia, womens"
130,2019-08-20 00:00:00.000000,2019-08-08 00:00:00.000000,2019-09-01,0.0245645377400625,-0.0010069565462950598,0.3867226839065552,"ashes, test, steve, smith, jofra"
130,2019-09-13 00:00:00.000000,2019-09-01 00:00:00.000000,2019-09-25,0.0168904287570376,-0.007490117704007302,0.39598631858825684,"ashes, australia, test, day, england"
130,2019-10-08 00:00:00.000000,2019-09-25 00:00:00.000000,2019-10-21,0.0067085953878406,-0.010012714331122602,0.42523473501205444,"australia, world, sri, lanka, cup"
130,2019-11-25 00:00:00.000000,2019-11-13 00:00:00.000000,2019-12-07,0.0164957646009808,0.0050348409758179885,0.48803865909576416,"australia, test, pakistan, day, gabba"
130,2020-01-22 00:00:00.000000,2020-01-08 00:00:00.000000,2020-02-05,0.0073275862068965,-0.008221483751240813,0.6278207302093506,"india, australia, odi, series, indiavision"
130,2020-02-16 12:00:00.000000,2020-02-05 00:00:00.000000,2020-02-28,0.0111457868925546,0.003790426012292166,0.40223896503448486,"australia, south, africa, cup, world"
130,2020-04-05 00:00:00.000000,2020-03-24 00:00:00.000000,2020-04-17,0.0008722197993894,-0.005557366195039216,0.6330839395523071,"testing, country, australia, steve, smith"
130,2020-04-27 12:00:00.000000,2020-04-17 00:00:00.000000,2020-05-08,0.001255230125523,0.00038267654807160994,0.6361704468727112,"australia, cricket, scg, defeated, usman"
130,2020-05-17 12:00:00.000000,2020-05-08 00:00:00.000000,2020-05-27,0.0008884940026654,-0.0003662763617340843,0.9058486819267273,"victoria, spit, shining, restructure, regional"
130,2020-06-05 12:00:00.000000,2020-05-27 00:00:00.000000,2020-06-15,0.0012771392081736,0.000388300203106506,0.8238725662231445,"cricket, assertions, strapped, australia, cash"
130,2020-06-24 00:00:00.000000,2020-06-15 00:00:00.000000,2020-07-03,0.0012744265080713,-2.709240025638805e-06,0.5644804835319519,"australia, cuts, claims, blames, error"
130,2020-07-12 12:00:00.000000,2020-07-03 00:00:00.000000,2020-07-22,0.0013537906137184,7.926309066324707e-05,0.9161598682403564,"sweat, shining, new, englands, tactic"
130,2020-08-01 00:00:00.000000,2020-07-22 00:00:00.000000,2020-08-11,0.0008587376556462,-0.0004943836661054507,0.7348868250846863,"spare, odi, ireland, england, beat"
130,2020-08-19 12:00:00.000000,2020-08-11 00:00:00.000000,2020-08-28,0.0004454342984409,-0.00041294874257020325,0.5159926414489746,"australia, cricket, test, ashes, india"
130,2020-09-07 00:00:00.000000,2020-08-28 00:00:00.000000,2020-09-17,0.0054189245518966,0.004971275876673218,0.31608903408050537,"england, australia, odi, cricket, beat"
130,2020-09-26 12:00:00.000000,2020-09-17 00:00:00.000000,2020-10-06,0.0045454545454545,-0.0008687622493592859,0.304233193397522,"australia, cricket, new, zealand, defeats"
130,2020-10-16 00:00:00.000000,2020-10-06 00:00:00.000000,2020-10-26,0.0016970725498515,-0.0028354933892880546,0.5787577629089355,"waugh, steve, india, scores, live"
130,2020-11-04 12:00:00.000000,2020-10-26 00:00:00.000000,2020-11-14,0.0064599483204134,0.004754806518938753,0.5197243690490723,"australia, india, test, cricket, pucovski"
130,2020-11-23 12:00:00.000000,2020-11-14 00:00:00.000000,2020-12-03,0.0073024054982817,0.0008370498789089404,0.3852601647377014,"india, australia, odi, cricket, steve"
130,2021-01-29 12:00:00.000000,2021-01-19 00:00:00.000000,2021-02-09,0.0059625212947189,-0.023227382961126062,0.30378663539886475,"australia, cricket, india, test, series"
130,2021-03-11 12:00:00.000000,2021-02-28 00:00:00.000000,2021-03-23,0.0043782837127845,-0.0012351804696171175,0.41115641593933105,"australia, cricket, zealand, new, wellington"
130,2021-04-30 12:00:00.000000,2021-03-23 00:00:00.000000,2021-06-08,0.0043725404459991,-5.71823074884647e-06,0.43926048278808594,"australia, australian, cricket, cricketers, working"
130,2021-07-13 00:00:00.000000,2021-06-08 00:00:00.000000,2021-08-17,0.001739886907351,-0.0026211922694332626,0.6819130182266235,"aloisi, huge, england, australia, wraps"
130,2021-09-19 00:00:00.000000,2021-08-17 00:00:00.000000,2021-10-22,0.0026200873362445,0.0008786716396118784,0.6203144788742065,"australia, cricket, ashes, world, cup"
131,2019-02-09 00:00:00.000000,2019-01-29 00:00:00.000000,2019-02-20,0.0022351363433169,0.001392921943028451,0.4808409810066223,"sports, womens, close, team, pay"
131,2019-03-04 00:00:00.000000,2019-02-20 00:00:00.000000,2019-03-16,0.0017072129748186,-0.0005267460193268053,0.45329415798187256,"womens, league, team, sport, hitting"
131,2019-03-28 00:00:00.000000,2019-03-16 00:00:00.000000,2019-04-09,0.0021267545725223,0.0004188265715465571,0.4701172709465027,"women, womens, tasports, switzerland, afl"
131,2019-05-14 12:00:00.000000,2019-05-03 00:00:00.000000,2019-05-26,0.0008775778850372,0.0004385964912280217,0.776374101638794,"beaten, australian, athletes, alleged, youngest"
131,2019-06-07 12:00:00.000000,2019-05-26 00:00:00.000000,2019-06-20,0.001685630004214,0.0008073436122770397,0.8776618838310242,"womens, message, big, bucks, equality"
131,2019-07-02 12:00:00.000000,2019-06-20 00:00:00.000000,2019-07-15,0.0017945266935845,0.00010871343873630475,1.0301706790924072,"soccer, team, refugee, game, age"
131,2019-07-27 00:00:00.000000,2019-07-15 00:00:00.000000,2019-08-08,0.0025597269624573,0.0007638295563445908,0.8226287364959717,"sport, building, womens, world, safest"
131,2019-08-20 00:00:00.000000,2019-08-08 00:00:00.000000,2019-09-01,0.0026797677534613,0.00011973430387803213,0.34200936555862427,"sports, children, sport, risks, women"
131,2019-09-13 00:00:00.000000,2019-09-01 00:00:00.000000,2019-09-25,0.0017323516673884,-0.0009448840163551104,0.4374738335609436,"analysis, coach, sports, evolution, women"
131,2019-10-08 00:00:00.000000,2019-09-25 00:00:00.000000,2019-10-21,0.00041928721174,-0.0013107936999966086,0.347797155380249,"sport, womens, women, football, sports"
131,2019-11-01 12:00:00.000000,2019-10-21 00:00:00.000000,2019-11-13,0.0030701754385964,0.00264977720915864,0.43572211265563965,"sport, soccer, football, fighting, equality"
131,2019-11-25 00:00:00.000000,2019-11-13 00:00:00.000000,2019-12-07,0.0,-0.0030607783121992973,0.43572211265563965,"sport, womens, women, football, sports"
131,2019-12-23 00:00:00.000000,2019-12-07 00:00:00.000000,2020-01-08,0.0012711864406779,0.0012711864406779,0.4338562488555908,"sport, question, female, asked, presenter"
131,2020-01-22 00:00:00.000000,2020-01-08 00:00:00.000000,2020-02-05,0.0017241379310344,0.0004523764355655268,0.6941344738006592,"pilli, lilli, club, football, soccer"
131,2020-02-16 12:00:00.000000,2020-02-05 00:00:00.000000,2020-02-28,0.0017833259028087,5.908609918949071e-05,0.7303589582443237,"female, models, visible, sporting, role"
131,2020-03-11 12:00:00.000000,2020-02-28 00:00:00.000000,2020-03-24,0.0012931034482758,-0.0004893497843868692,0.42566609382629395,"women, following, professional, path, league"
131,2020-04-05 00:00:00.000000,2020-03-24 00:00:00.000000,2020-04-17,0.0,-0.0012914334911751427,0.36060523986816406,"sport, womens, women, football, sports"
131,2020-07-12 12:00:00.000000,2020-07-03 00:00:00.000000,2020-07-22,0.0009025270758122,0.0004775153870327512,0.771319568157196,"sports, rorts, rejects, head, dpmc"
131,2020-08-01 00:00:00.000000,2020-07-22 00:00:00.000000,2020-08-11,0.0012881064834693,0.00038523172559428923,0.7126866579055786,"jugger, packed, inclusive, action, sport"
131,2020-08-19 12:00:00.000000,2020-08-11 00:00:00.000000,2020-08-28,0.0004454342984409,-0.0008415881299018626,0.7111369371414185,"sport, womens, women, football, sports"
131,2020-10-16 00:00:00.000000,2020-10-06 00:00:00.000000,2020-10-26,0.0008485362749257,0.0008485362749257,0.5154450535774231,"parity, gender, esports, cycling, creates"
131,2020-11-04 12:00:00.000000,2020-10-26 00:00:00.000000,2020-11-14,0.0004306632213608,-0.0004175187737399192,0.5154450535774231,"sport, womens, women, football, sports"
131,2020-11-23 12:00:00.000000,2020-11-14 00:00:00.000000,2020-12-03,0.0017182130584192,0.0012869955753980217,0.32903003692626953,"women, playing, wheelchair, sports, like"
131,2020-12-13 12:00:00.000000,2020-12-03 00:00:00.000000,2020-12-24,0.0017543859649122,3.611086034121111e-05,0.7313916683197021,"football, college, creates, sarah, fuller"
131,2021-01-06 00:00:00.000000,2020-12-24 00:00:00.000000,2021-01-19,0.0013380909901873,-0.0004155659117218791,0.7615814208984375,"woman, team, becky, control, hammon"
131,2021-01-29 12:00:00.000000,2021-01-19 00:00:00.000000,2021-02-09,0.0008517887563884,-0.0004856523867158727,0.7514331936836243,"women, returns, representative, make, history"
131,2021-02-18 12:00:00.000000,2021-02-09 00:00:00.000000,2021-02-28,0.0008646779074794,1.2878181600709828e-05,0.8074398040771484,"visa, sportswomen, international, change, attract"
131,2021-03-11 12:00:00.000000,2021-02-28 00:00:00.000000,2021-03-23,0.0008756567425569,1.0969350122789435e-05,0.6651495099067688,"womens, women, sport, safety, rights"
131,2021-04-30 12:00:00.000000,2021-03-23 00:00:00.000000,2021-06-08,0.0008745080891998,-1.14764841103085e-06,0.697780430316925,"sport, institute, australian, accused, parents"
131,2021-07-13 00:00:00.000000,2021-06-08 00:00:00.000000,2021-08-17,0.0004349717268377,-0.0004391523201057766,0.7076871395111084,"sport, womens, women, football, sports"
131,2021-09-19 00:00:00.000000,2021-08-17 00:00:00.000000,2021-10-22,0.0021834061135371,0.0017476741978356177,0.5023139119148254,"womens, head, start, catch, playing"
131,2021-11-26 00:00:00.000000,2021-10-22 00:00:00.000000,2021-12-31,0.0004342162396873,-0.001745379002664942,0.5023139119148254,"sport, womens, women, football, sports"
132,2019-02-09 00:00:00.000000,2019-01-29 00:00:00.000000,2019-02-20,0.0004470272686633,-0.0033250813385498398,0.42984724044799805,"cup, socceroos, world, womens, asian"
132,2019-09-13 00:00:00.000000,2019-09-01 00:00:00.000000,2019-09-25,0.0008661758336942,0.0008661758336942,0.7746217250823975,"victory, nil, defeat, world, winning"
132,2019-10-08 00:00:00.000000,2019-09-25 00:00:00.000000,2019-10-21,0.0016771488469601,0.0008102711759545491,0.5213736295700073,"win, nepal, taipei, match, chinese"
132,2019-11-01 12:00:00.000000,2019-10-21 00:00:00.000000,2019-11-13,0.0,-0.0016743407283381494,0.6319082975387573,"cup, socceroos, world, womens, asian"
132,2019-11-25 00:00:00.000000,2019-11-13 00:00:00.000000,2019-12-07,0.0013374944271065,0.0013374944271065,0.5741071701049805,"world, socceroos, qualifier, jordan, cup"
132,2019-12-23 00:00:00.000000,2019-12-07 00:00:00.000000,2020-01-08,0.0,-0.0013357079252003027,0.5741071701049805,"cup, socceroos, world, womens, asian"
132,2020-02-16 12:00:00.000000,2020-02-05 00:00:00.000000,2020-02-28,0.0022291573785109,0.0017973481767106147,0.6516618728637695,"world, cup, australia, india, preview"
132,2020-03-11 12:00:00.000000,2020-02-28 00:00:00.000000,2020-03-24,0.0025862068965517,0.00035625536875690125,0.38485604524612427,"womens, cup, world, cricket, australia"
132,2020-04-05 00:00:00.000000,2020-03-24 00:00:00.000000,2020-04-17,0.0,-0.002579535683576932,0.3600194454193115,"cup, socceroos, world, womens, asian"
