topic_id,spike_date,velocity,velocity_z,keywords
435,2020-05-17,0.004609827143992117,3.24523420241407,"coronavirus, restaurants, restaurant, cafes, restrictions"
460,2019-03-04,0.0021340162185232,3.2441413561739454,"rail, light, canberra, sydney, transport"
248,2020-01-22,0.0030172413793103,3.2436323735981913,"sanders, bernie, warren, elizabeth, democratic"
220,2019-10-08,0.002889853684722172,3.2381449572482093,"ukraine, trump, donald, president, impeachment"
224,2019-06-07,0.0021070375052675,3.23164796053777,"iran, tanker, oil, iranian, seizes"
147,2019-05-14,0.0026327336551118,3.226953538566955,"ramadan, coronavirus, muslims, muslim, family"
111,2019-03-04,0.0034144259496372,3.2239635620206277,"strike, change, students, protest, student"
189,2021-11-26,0.0021710811984368,3.2232952960405887,"religious, discrimination, freedom, government, draft"
214,2019-02-09,0.0017881090746535,3.222702598143426,"state, islamic, begum, shamima, children"
513,2020-11-23,0.0025773195876288,3.2226748137537324,"elephant, elephants, botswana, india, man"
34,2019-10-08,0.0054507337526205,3.2209201078559877,"october, thursday, tuesday, friday, august"
530,2020-12-13,0.0035163047162775772,3.2203019375844586,"erosion, beach, coastal, island, bribie"
136,2019-12-23,0.00334264467177537,3.2158033704476208,"new, years, eve, sydney, day"
56,2019-12-23,0.0029426870902444268,3.211700751885838,"nols, cns, nolb, backstory, test"
423,2020-11-23,0.0025773195876288,3.206534738082596,"flights, flight, tourism, sydney, says"
260,2019-06-07,0.001685630004214,3.205644306738075,"coach, stajcic, alen, milicic, sacking"
563,2019-09-13,0.004732659525064307,3.1979247189959854,"prison, detention, prisoner, youth, prisoners"
89,2019-08-20,0.0080393032603841,3.197829158458247,"epstein, jeffrey, maxwell, ghislaine, prince"
293,2021-11-26,0.0021710811984368,3.1912136191545932,"minister, apology, calls, ministers, rejects"
604,2020-03-11,0.0038793103448275,3.1856287911078414,"queensland, cases, brisbane, covid, new"
201,2019-03-04,0.004223808072357212,3.1742190054966315,"kashmir, pakistan, india, indian, imran"
604,2020-08-01,0.0038643194504079,3.1733161529842575,"queensland, cases, brisbane, covid, new"
574,2020-04-05,0.0017444395987788,3.1666787295889307,"coronavirus, mental, health, covid, anxiety"
287,2020-10-16,0.006555490600644131,3.165777830251814,"coronavirus, andrews, daniel, victoria, covid"
463,2019-03-28,0.0025495649952166056,3.1616597095607197,"wage, growth, wages, minimum, pay"
347,2021-09-19,0.005670798765102551,3.1588482000596136,"hospital, health, doctors, doctor, hospitals"
512,2020-06-05,0.0021285653469561,3.1500193318459755,"tiger, zoo, king, india, shoalhaven"
523,2019-10-08,0.0020670442247313603,3.1467249139130997,"fever, swine, african, pigs, pork"
539,2019-05-14,0.0035087719298245736,3.1461240406466424,"sex, gay, lgbt, transgender, marriage"
151,2020-11-04,0.0047372954349698,3.140446269080877,"philippines, japan, hagibis, hits, toll"
23,2020-12-13,0.003954712887844352,3.1390178754667204,"monday, tuesday, thursday, friday, wednesday"
557,2020-11-04,0.006907932882176302,3.1367201644245633,"hail, storm, storms, weather, queensland"
422,2020-03-11,0.0025862068965517,3.134501053382851,"coronavirus, airline, court, nsw, virgin"
596,2020-04-27,0.0020362865015380936,3.1168100585570655,"restrictions, queensland, nsw, ease, eased"
613,2020-09-26,0.00803646934460891,3.1130505311588137,"whale, whales, humpback, coast, rescue"
9,2019-07-27,0.0017064846416382,3.1128872803103556,
517,2020-06-05,0.0025542784163473,3.1121582434798576,"food, bush, coffee, foods, delivery"
519,2019-04-21,0.0017551557700745,3.111971437363566,"kangaroo, kangaroos, wildlife, high, outback"
106,2019-06-07,0.0020887395479850432,3.104413497855828,"nuclear, chernobyl, fukushima, radiation, plant"
183,2019-09-13,0.0021654395842356,3.10398753962774,"super, netball, swifts, vixens, nsw"
122,2020-08-19,0.003578003574944779,3.0830930861216292,"power, grid, panels, farm, energy"
555,2020-03-11,0.0017241379310344,3.079593916156915,"border, hard, borders, closure, says"
580,2021-03-11,0.0026269702276707,3.0769385465008403,"tame, year, australian, abuse, speech"
236,2021-11-26,0.0017272072927119481,3.076133475785798,"greg, health, minister, joins, announces"
589,2021-03-11,0.00395179804542535,3.0738671172887373,"harassment, sexual, bullying, parliament, claims"
400,2019-06-07,0.0033712600084281,3.0710718048001686,"tasmania, news, briefing, tasmanian, july"
528,2020-03-11,0.0043103448275862,3.0694804406604725,"coronavirus, music, covid, live, festival"
471,2021-09-19,0.0026200873362445,3.0691612616497626,"unemployment, rate, jobs, employment, figures"
448,2021-04-30,0.004799092468528359,3.063591641780735,"frydenberg, josh, treasurer, budget, joins"
437,2020-06-05,0.0025542784163473,3.06304707677662,"turtle, turtles, sea, green, island"
405,2020-04-27,0.0024916737496032885,3.0615004989896835,"latest, qld, doctor"
567,2019-11-25,0.0044688646692426955,3.055350053750085,"claremont, bradley, serial, killer, trial"
138,2019-07-27,0.002110148609559379,3.050814381606804,"cladding, combustible, flammable, apartment, buildings"
230,2020-06-05,0.008000196337734852,3.0456330558535565,"protesters, police, protest, lockdown, protests"
20,2019-02-09,0.0013410818059901,3.0386077720527727,"news, making, issues, regional, areas"
297,2021-04-30,0.0013117621337997,3.037619434427179,"water, outlook, climate, july, june"
