GKGRECORDID,DATE,SOURCECOMMONNAME,DOCUMENTIDENTIFIER,theme_list,tone_value
20260412101500-446,20260412101500,kpbs.org,https://www.kpbs.org/news/2026/04/12/why-are-co-headlining-tours-having-a-moment,"['EPU_POLICY_SPENDING', 'TAX_ETHNICITY_JAPANESE', 'TAX_WORLDLANGUAGES_JAPANESE', 'TAX_FNCACT_AGENT', 'TAX_ETHNICITY_FRENCH', 'TAX_WORLDLANGUAGES_FRENCH', 'MANMADE_DISASTER_IMPLIED', 'TAX_FNCACT_DRIVER', 'EPU_CATS_REGULATION', 'CRISISLEX_CRISISLEXREC', 'TAX_FNCACT_DIRECTOR', 'EPU_CATS_MIGRATION_FEAR_FEAR', 'TAX_FNCACT_PEERS', 'TAX_ECON_PRICE', 'TAX_ECON_PRICE', 'TAX_WORLDLANGUAGES_MUNDOS', 'TAX_FNCACT_PRODUCER', 'KILL', 'TAX_FNCACT_SINGERS', 'TAX_FNCACT_ARTISTS', 'TAX_FNCACT_ARTISTS', 'TAX_FNCACT_ARTISTS', 'TAX_FNCACT_ARTISTS', 'TAX_FNCACT_ARTISTS', 'TAX_FNCACT_ARTISTS', 'TAX_FNCACT_ARTISTS', 'TAX_FNCACT_ARTISTS', 'CRISISLEX_T11_UPDATESSYMPATHY', 'TAX_FNCACT_ARTIST', 'TAX_FNCACT_ARTIST', 'USPEC_POLICY1', 'EPU_ECONOMY', 'EPU_ECONOMY_HISTORIC', 'TAX_FNCACT_COWBOY', 'WB_678_DIGITAL_GOVERNMENT', 'WB_2943_SWITCHES', 'WB_667_ICT_INFRASTRUCTURE', 'WB_672_NETWORK_MANAGEMENT', 'WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES', 'TAX_ETHNICITY_CANADIAN', 'TAX_ETHNICITY_CANADIAN', 'TAX_WORLDLANGUAGES_LATIN', 'MARITIME_INCIDENT', 'MARITIME', 'TAX_FNCACT_LADY', 'UNGP_FORESTS_RIVERS_OCEANS', 'TAX_ETHNICITY_AMERICANS', 'TAX_RELIGION_CHRISTIAN', 'TAX_ETHNICITY_CHRISTIAN', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_840_JUSTICE', 'WB_840_JUSTICE', 'WB_840_JUSTICE']",3.42657342657343
20260412101500-447,20260412101500,havasunews.com,https://www.havasunews.com/parker_pioneer/nj-rose-saving-our-republic/article_1b7b2c18-24d9-4a65-b0bf-561f3e220e27.html,"['GENERAL_GOVERNMENT', 'EPU_POLICY_WHITE_HOUSE', 'GRIEVANCES', 'TAX_FNCACT_JUDGES', 'WB_2670_JOBS', 'WB_1467_EDUCATION_FOR_ALL', 'WB_470_EDUCATION', 'WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS', 'WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET', 'MEDIA_MSM', 'SECURITY_SERVICES', 'TAX_FNCACT_POLICE', 'CRISISLEX_C07_SAFETY', 'ELECTION', 'ELECTION', 'TAX_ECON_PRICE', 'TAX_FNCACT_MAN', 'PROTEST', 'PROTEST', 'PROTEST', 'MOVEMENT_GENERAL']",-2.64900662251656
20260412101500-448,20260412101500,rediff.com,https://www.rediff.com/news/report/female-student-found-dead-in-odisha-home/20260412.htm,"['SECURITY_SERVICES', 'SECURITY_SERVICES', 'SECURITY_SERVICES', 'SECURITY_SERVICES', 'SECURITY_SERVICES', 'SECURITY_SERVICES', 'SECURITY_SERVICES', 'TAX_FNCACT_POLICE', 'TAX_FNCACT_POLICE', 'TAX_FNCACT_POLICE', 'TAX_FNCACT_POLICE', 'TAX_FNCACT_POLICE', 'TAX_FNCACT_POLICE', 'TAX_FNCACT_POLICE', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_C07_SAFETY', 'WB_2024_ANTI_CORRUPTION_AUTHORITIES', 'WB_2024_ANTI_CORRUPTION_AUTHORITIES', 'WB_2024_ANTI_CORRUPTION_AUTHORITIES', 'WB_2024_ANTI_CORRUPTION_AUTHORITIES', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_840_JUSTICE', 'WB_840_JUSTICE', 'WB_840_JUSTICE', 'WB_840_JUSTICE', 'WB_2025_INVESTIGATION', 'WB_2025_INVESTIGATION', 'WB_2025_INVESTIGATION', 'WB_2025_INVESTIGATION', 'WB_831_GOVERNANCE', 'WB_831_GOVERNANCE', 'WB_831_GOVERNANCE', 'WB_831_GOVERNANCE', 'WB_832_ANTI_CORRUPTION', 'WB_832_ANTI_CORRUPTION', 'WB_832_ANTI_CORRUPTION', 'WB_832_ANTI_CORRUPTION', 'WB_1014_CRIMINAL_JUSTICE', 'WB_1014_CRIMINAL_JUSTICE', 'WB_1014_CRIMINAL_JUSTICE', 'WB_1014_CRIMINAL_JUSTICE', 'SOC_SUICIDE', 'SOC_SUICIDE', 'SOC_SUICIDE', 'EDUCATION', 'EDUCATION', 'SOC_POINTSOFINTEREST_COLLEGE', 'SOC_POINTSOFINTEREST_COLLEGE', 'KILL', 'CRISISLEX_T02_INJURED', 'CRISISLEX_CRISISLEXREC', 'CRISISLEX_CRISISLEXREC', 'TAX_FNCACT_STUDENT', 'TAX_FNCACT_STUDENT', 'TAX_FNCACT_STUDENT', 'TAX_FNCACT_STUDENT', 'TAX_FNCACT_STUDENT', 'TAX_FNCACT_STUDENT', 'TAX_FNCACT_STUDENT', 'TAX_FNCACT_OFFICER', 'TAX_FNCACT_OFFICER', 'SOC_SELFIMMOLATION', 'SOC_SELFIMMOLATION', 'SOC_SELFIMMOLATION', 'SEIZE', 'CRISISLEX_T03_DEAD', 'TAX_FNCACT_POLICE_OFFICER', 'TAX_FNCACT_POLICE_OFFICER']",-4.66666666666667
20260412101500-449,20260412101500,enewschannels.com,https://enewschannels.com/native-elders-15-mandates-for-rio20-june-20-22-key-to-regenerating-earths-natural-capital/,"['CRISISLEX_T07_SERVICESNEEDEDOFFERED', 'TAX_FNCACT_ELDERS', 'TAX_FNCACT_ELDERS', 'TAX_FNCACT_ELDERS', 'TAX_FNCACT_ELDERS', 'TAX_FNCACT_ELDERS', 'NATURAL_DISASTER_WILDFIRES', 'CRISISLEX_T01_CAUTION_ADVICE', 'WB_567_CLIMATE_CHANGE', 'WB_1979_NATURAL_RESOURCE_MANAGEMENT', 'WB_435_AGRICULTURE_AND_FOOD_SECURITY', 'WB_1986_MOUNTAINS', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_840_JUSTICE', 'TAX_WORLDLANGUAGES_SHOSHONE', 'CRISISLEX_T11_UPDATESSYMPATHY', 'ARMEDCONFLICT', 'TAX_ETHNICITY_NATIVE_AMERICAN', 'TAX_ETHNICITY_NATIVE_AMERICAN', 'ETH_INDIGINOUS', 'ETH_INDIGINOUS', 'WB_621_HEALTH_NUTRITION_AND_POPULATION', 'WB_1448_DEMOGRAPHIC_CHANGE', 'WB_643_AGING_POPULATION', 'UNGP_FORESTS_RIVERS_OCEANS', 'UNGP_FORESTS_RIVERS_OCEANS', 'UNGP_FORESTS_RIVERS_OCEANS', 'CRISISLEX_CRISISLEXREC', 'MEDIA_MSM', 'TAX_FNCACT_JOURNALIST', 'EDUCATION', 'SOC_POINTSOFINTEREST_SCHOOL', 'NATURAL_DISASTER_WILDFIRE', 'LEADER', 'TAX_FNCACT_PRESIDENT', 'USPEC_POLITICS_GENERAL1', 'WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES', 'WB_1777_FORESTS', 'WB_590_ECOSYSTEMS', 'TAX_ETHNICITY_AMERICAN', 'TAX_ETHNICITY_AMERICAN', 'TAX_ETHNICITY_CHEROKEE', 'TAX_WORLDLANGUAGES_CHEROKEE', 'SCIENCE', 'DISASTER_FIRE', 'WATER_SECURITY', 'WATER_SECURITY', 'NATURAL_DISASTER_DROUGHT', 'NATURAL_DISASTER_DROUGHT', 'TAX_ETHNICITY_WASHOE', 'TAX_WORLDLANGUAGES_WASHOE']",3.40740740740741
20260412101500-450,20260412101500,wild941.com,https://wild941.com/2026/04/12/this-day-in-hip-hop-and-rb-history-april-12/,"['TAX_FNCACT_SINGER', 'TAX_ETHNICITY_AMERICAN', 'TAX_WORLDFISH_BASS']",7.92079207920792
20260412101500-451,20260412101500,clactonandfrintongazette.co.uk,https://www.clactonandfrintongazette.co.uk/news/national/uk-today/26013928.uk-clothing-brand-enters-administration-launches-sale/,"['NATURAL_DISASTER_TSUNAMI', 'EPU_ECONOMY_HISTORIC', 'EPU_ECONOMY_HISTORIC', 'EDUCATION', 'SOC_POINTSOFINTEREST_SCHOOLS', 'MEDIA_SOCIAL', 'MEDIA_MSM', 'MEDIA_MSM', 'ECON_STOCKMARKET', 'TAX_FNCACT_PRINCE', 'TAX_ECON_PRICE', 'TAX_ECON_PRICE', 'TAX_FNCACT_FOUNDER', 'UNGP_FORESTS_RIVERS_OCEANS']",1.45772594752187
20260412101500-452,20260412101500,lebanondemocrat.com,https://www.lebanondemocrat.com/hartsville/news/national/legendary-indian-singer-asha-bhosle-dies-aged-92/article_037918f5-5cae-56b3-9e57-137ba805d56c.html,"['TAX_FNCACT_ARTISTS', 'MEDIA_MSM', 'TAX_FNCACT_MINISTER', 'CRISISLEX_CRISISLEXREC', 'CRISISLEX_CRISISLEXREC', 'KILL', 'KILL', 'CRISISLEX_T03_DEAD', 'CRISISLEX_T03_DEAD', 'TAX_DISEASE_INFECTION', 'GENERAL_HEALTH', 'MEDICAL', 'SOC_POINTSOFINTEREST_HOSPITAL', 'CRISISLEX_C03_WELLBEING_HEALTH', 'WB_2670_JOBS', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES', 'WB_723_PUBLIC_ADMINISTRATION', 'WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR', 'TAX_ETHNICITY_ARAB', 'TAX_FNCACT_CHILD', 'TAX_FNCACT_ELDER', 'WB_1609_FOOD_AND_IN_KIND_TRANSFERS', 'WB_1620_ELDERLY', 'WB_1466_SOCIAL_ASSISTANCE', 'WB_1618_FOOD_DISTRIBUTION', 'WB_697_SOCIAL_PROTECTION_AND_LABOR', 'TAX_ETHNICITY_INDIAN', 'TAX_ETHNICITY_INDIAN', 'TAX_ETHNICITY_INDIAN', 'TAX_FNCACT_SINGER', 'TAX_FNCACT_NOMINEE', 'TAX_FNCACT_FATHER', 'LEADER', 'TAX_FNCACT_PRIME_MINISTER', 'WB_1979_NATURAL_RESOURCE_MANAGEMENT', 'WB_435_AGRICULTURE_AND_FOOD_SECURITY', 'WB_1986_MOUNTAINS']",1.76678445229682
20260412101500-453,20260412101500,pakistantoday.com.pk,https://www.pakistantoday.com.pk/2026/04/12/bangladesh-keep-unchanged-squad-for-first-two-new-zealand-odis,[],0.0
20260412101500-454,20260412101500,wharfedaleobserver.co.uk,https://www.wharfedaleobserver.co.uk/news/national/uk-today/26013925.primark-launches-app-shoppers-can-check-stock-stores/,"['ECON_STOCKMARKET', 'TAX_MILITARY_TITLE_OFFICER', 'TAX_FNCACT_OFFICER', 'TAX_FNCACT_CHIEF', 'TAX_FNCACT_DIRECTOR']",5.37634408602151
20260412101500-455,20260412101500,pakistantoday.com.pk,https://www.pakistantoday.com.pk/2026/04/12/pakistan-and-egypt-to-launch-borrowers-platform-amid-mounting-debt-pressures,"['ECON_SOVEREIGN_DEBT', 'EPU_CATS_SOVEREIGN_DEBT_CURRENCY_CRISES', 'TAX_FNCACT_REPRESENTATIVE', 'NEGOTIATIONS', 'USPEC_POLICY1', 'USPEC_POLICY1', 'EPU_POLICY_SPENDING', 'EPU_POLICY_SPENDING', 'WB_451_DEBT_MANAGEMENT', 'ECON_DEBT', 'ECON_DEBT', 'ECON_DEBT', 'ECON_DEBT', 'ECON_DEBT', 'ECON_DEBT', 'ECON_DEBT', 'ECON_DEBT', 'ECON_DEBT', 'ECON_DEBT', 'ECON_DEBT', 'ECON_DEBT', 'ECON_DEBT', 'WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT', 'WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT', 'WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT', 'WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT', 'WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT', 'WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT', 'WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT', 'WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT', 'WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT', 'WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT', 'WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT', 'WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT', 'WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT', 'WB_450_DEBT', 'WB_450_DEBT', 'WB_450_DEBT', 'WB_450_DEBT', 'WB_450_DEBT', 'WB_450_DEBT', 'WB_450_DEBT', 'WB_450_DEBT', 'WB_450_DEBT', 'WB_450_DEBT', 'WB_450_DEBT', 'WB_450_DEBT', 'WB_450_DEBT', 'WB_1160_SHOCKS_AND_VULNERABILITY', 'WB_695_POVERTY', 'ECON_INTEREST_RATES', 'EPU_POLICY_INTEREST_RATES', 'EPU_CATS_MONETARY_POLICY', 'EPU_POLICY_REFORM', 'UNGP_FORESTS_RIVERS_OCEANS', 'EPU_CATS_MIGRATION_FEAR_FEAR', 'EPU_CATS_MIGRATION_FEAR_FEAR', 'WB_454_DEBT_RESTRUCTURING', 'WB_452_DEBT_RELIEF', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_713_PUBLIC_FINANCE', 'TAX_ECON_PRICE', 'TAX_ECON_PRICE']",-6.6147859922179
20260412101500-456,20260412101500,registercitizen.com,https://www.registercitizen.com/news/article/young-candidates-running-office-norwalk-ct-trend-22159356.php,"['TAX_FNCACT_SELFEMPLOYED', 'TAX_ETHNICITY_AMERICAN', 'TAX_ETHNICITY_AMERICAN', 'TAX_ETHNICITY_AMERICAN', 'MEDIA_SOCIAL', 'TAX_FNCACT_PROFESSOR', 'SCIENCE', 'SOC_POINTSOFINTEREST_COLLEGE', 'SOC_POINTSOFINTEREST_COLLEGE', 'SOC_POINTSOFINTEREST_COLLEGE', 'SOC_POINTSOFINTEREST_COLLEGE', 'SOC_POINTSOFINTEREST_COLLEGE', 'SOC_POINTSOFINTEREST_COLLEGE', 'TAX_FNCACT_CANDIDATES', 'TAX_FNCACT_CANDIDATES', 'TAX_FNCACT_CANDIDATES', 'TAX_FNCACT_CANDIDATES', 'TAX_FNCACT_INCUMBENT', 'TAX_FNCACT_INCUMBENT', 'TAX_POLITICAL_PARTY_REPUBLICAN', 'TAX_POLITICAL_PARTY_REPUBLICAN', 'TAX_POLITICAL_PARTY_REPUBLICAN', 'TAX_POLITICAL_PARTY_REPUBLICAN', 'TAX_FNCACT_CANDIDATE', 'MANMADE_DISASTER_IMPLIED', 'TAX_FNCACT_STUDENTS', 'TAX_FNCACT_STUDENTS', 'TAX_FNCACT_STUDENTS', 'TAX_FNCACT_STUDENT', 'TAX_FNCACT_STUDENT', 'TAX_FNCACT_STUDENT', 'TAX_FNCACT_STUDENT', 'TAX_POLITICAL_PARTY_DEMOCRAT', 'TAX_POLITICAL_PARTY_DEMOCRAT', 'TAX_POLITICAL_PARTY_DEMOCRAT', 'USPEC_POLITICS_GENERAL1', 'USPEC_POLITICS_GENERAL1', 'USPEC_POLITICS_GENERAL1', 'UNGP_FORESTS_RIVERS_OCEANS', 'TAX_FNCACT_SELECTWOMAN', 'TAX_FNCACT_SENATOR', 'TAX_FNCACT_SENATOR', 'TAX_POLITICAL_PARTY_DEMOCRATIC_PARTY', 'EDUCATION', 'EDUCATION', 'EDUCATION', 'EDUCATION', 'SOC_POINTSOFINTEREST_UNIVERSITY', 'SOC_POINTSOFINTEREST_UNIVERSITY', 'SOC_POINTSOFINTEREST_UNIVERSITY', 'SOC_POINTSOFINTEREST_UNIVERSITY', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES', 'WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES', 'WB_723_PUBLIC_ADMINISTRATION', 'WB_723_PUBLIC_ADMINISTRATION', 'WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR', 'WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR', 'WB_2089_ETHICS_AND_CODES_OF_CONDUCT', 'WB_2089_ETHICS_AND_CODES_OF_CONDUCT', 'TAX_FNCACT_INSIDER', 'TAX_FNCACT_STATE_SENATOR', 'TAX_FNCACT_STATE_SENATOR', 'TAX_FNCACT_WOMEN', 'MOVEMENT_GENERAL', 'ELECTION', 'ELECTION', 'TAX_FNCACT_REPRESENTATIVE', 'TAX_FNCACT_REPRESENTATIVE', 'CRISISLEX_T11_UPDATESSYMPATHY', 'CRISISLEX_T11_UPDATESSYMPATHY', 'TAX_FNCACT_ARTIST', 'EPU_POLICY_POLITICAL', 'EPU_POLICY_POLITICAL', 'EPU_POLICY_POLITICAL', 'EPU_POLICY_POLITICAL', 'EPU_POLICY_POLITICAL', 'EPU_POLICY_POLITICAL']",0.248138957816377
20260412101500-457,20260412101500,cairnspost.com.au,https://www.cairnspost.com.au/business/cairns-business/mareeba-farmers-market-to-open-new-smithfield-store-in-fight-for-local-produce/news-story/776b20157fbd0071b9217ddec454c942&memtype=anonymous&mode=premium&nk=052793b4cb9082b7c9b99f918a77d1c3-1775988098,"['TAX_ECON_PRICE', 'LEGISLATION', 'EPU_POLICY_LAW']",-4.12371134020619
20260412101500-458,20260412101500,thewestmorlandgazette.co.uk,https://www.thewestmorlandgazette.co.uk/news/national/26014070.eamonn-holmes-doing-okay-following-stroke-says-son/,"['SOC_POINTSOFINTEREST_HOSPITAL', 'SOC_POINTSOFINTEREST_HOSPITAL', 'WB_2670_JOBS', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES', 'WB_723_PUBLIC_ADMINISTRATION', 'WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR', 'TAX_FNCACT_SPOKESPERSON', 'TAX_FNCACT_CHIEF', 'TAX_FNCACT_PRESENTER', 'GENERAL_HEALTH', 'MEDICAL', 'CRISISLEX_C03_WELLBEING_HEALTH', 'TAX_FNCACT_CHIEF_EXECUTIVE', 'TAX_FNCACT_FATHER', 'AFFECT', 'TAX_DISEASE_STROKE', 'TAX_DISEASE_STROKE', 'MANMADE_DISASTER_IMPLIED', 'LEGISLATION', 'EPU_POLICY_LAW', 'WB_1160_SHOCKS_AND_VULNERABILITY', 'WB_1160_SHOCKS_AND_VULNERABILITY', 'WB_695_POVERTY', 'WB_695_POVERTY', 'TAX_FNCACT_EXECUTIVE']",0.87719298245614
20260412101500-459,20260412101500,clactonandfrintongazette.co.uk,https://www.clactonandfrintongazette.co.uk/news/national/26013983.hungary-polls-key-election-unseat-orban-16-years/,"['SLFID_RULE_OF_LAW', 'TAX_ETHNICITY_HUNGARIAN', 'TAX_WORLDLANGUAGES_HUNGARIAN', 'TRIAL', 'TAX_FNCACT_INSIDER', 'UNGP_FORESTS_RIVERS_OCEANS', 'MEDIA_MSM', 'MEDIA_MSM', 'TAX_FNCACT_MINISTER', 'TAX_FNCACT_LEADER', 'TAX_FNCACT_LEADER', 'TAX_FNCACT_LEADER', 'USPEC_POLITICS_GENERAL1', 'USPEC_POLITICS_GENERAL1', 'USPEC_POLITICS_GENERAL1', 'LEADER', 'TAX_FNCACT_PRIME_MINISTER', 'DEMOCRACY', 'DEMOCRACY', 'UNGP_POLITICAL_FREEDOMS', 'UNGP_POLITICAL_FREEDOMS', 'TAX_FNCACT_CITIZENS', 'EPU_POLICY_POLITICAL', 'LEGISLATION', 'EPU_POLICY_LAW', 'GENERAL_HEALTH', 'MEDICAL', 'WB_678_DIGITAL_GOVERNMENT', 'WB_694_BROADCAST_AND_MEDIA', 'WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES', 'WB_135_TRANSPORT', 'ECON_WORLDCURRENCIES_EURO', 'AFFECT', 'EPU_CATS_HEALTHCARE', 'CORRUPTION', 'CORRUPTION', 'UNREST_CRACKDOWN', 'EXTREMISM', 'EXTREMISM', 'ELECTION', 'ELECTION', 'ELECTION', 'ELECTION', 'ELECTION', 'ELECTION', 'ELECTION', 'GENERAL_GOVERNMENT', 'GENERAL_GOVERNMENT', 'EPU_POLICY_GOVERNMENT', 'EPU_POLICY_GOVERNMENT', 'PROTEST', 'MOVEMENT_GENERAL', 'TAX_FNCACT_ACTIVISTS', 'PROPAGANDA', 'TAX_WORLDLANGUAGES_MAGYAR', 'TAX_WORLDLANGUAGES_MAGYAR', 'TAX_WORLDLANGUAGES_MAGYAR', 'TAX_WORLDLANGUAGES_MAGYAR', 'TAX_WORLDLANGUAGES_MAGYAR', 'TAX_WORLDLANGUAGES_MAGYAR', 'TAX_WORLDLANGUAGES_MAGYAR', 'TAX_FNCACT_SUPPORTERS', 'EPU_ECONOMY_HISTORIC', 'VETO', 'USPEC_UNCERTAINTY1', 'WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION', 'WB_1462_WATER_SANITATION_AND_HYGIENE', 'WB_635_PUBLIC_HEALTH', 'WB_621_HEALTH_NUTRITION_AND_POPULATION', 'TAX_WORLDLANGUAGES_RUSSIA', 'PIRACY']",-1.05105105105105
20260412101500-460,20260412101500,kvnf.org,https://www.kvnf.org/npr-news/2026-04-12/the-real-space-science-behind-project-hail-mary,"['TAX_FNCACT_DIRECTOR', 'TAX_DISEASE_MUSCLE_WASTING', 'WB_1614_NUTRITIONAL_PROGRAMS', 'WB_1609_FOOD_AND_IN_KIND_TRANSFERS', 'WB_1615_THERAPEUTIC', 'WB_1466_SOCIAL_ASSISTANCE', 'WB_697_SOCIAL_PROTECTION_AND_LABOR', 'WB_137_WATER', 'RECRUITMENT', 'RECRUITMENT', 'RECRUITMENT', 'EDUCATION', 'EDUCATION', 'EDUCATION', 'EDUCATION', 'EDUCATION', 'MANMADE_DISASTER_IMPLIED', 'MANMADE_DISASTER_IMPLIED', 'MANMADE_DISASTER_IMPLIED', 'MANMADE_DISASTER_IMPLIED', 'MANMADE_DISASTER_IMPLIED', 'SOC_POINTSOFINTEREST_SCHOOL', 'SOC_POINTSOFINTEREST_SCHOOL', 'SOC_POINTSOFINTEREST_SCHOOL', 'SOC_POINTSOFINTEREST_SCHOOL', 'SOC_POINTSOFINTEREST_SCHOOL', 'TAX_DISEASE_BACTERIA', 'TAX_WORLDMAMMALS_HUMAN', 'TAX_WORLDMAMMALS_HUMAN', 'TAX_WORLDMAMMALS_HUMAN', 'TAX_WORLDMAMMALS_HUMAN', 'TAX_WORLDMAMMALS_HUMAN', 'TAX_FNCACT_TEACHER', 'CRISISLEX_CRISISLEXREC', 'UNGP_FORESTS_RIVERS_OCEANS', 'TAX_WORLDMAMMALS_WHALE', 'SCIENCE', 'SCIENCE', 'SCIENCE', 'SCIENCE', 'SCIENCE', 'AFFECT', 'TAX_FNCACT_SCIENTIST', 'TAX_FNCACT_SCIENTIST', 'PROTEST', 'TAX_WORLDMAMMALS_WOLF', 'TAX_FNCACT_PROFESSOR', 'TAX_FNCACT_PROFESSOR', 'TAX_FNCACT_PROFESSOR', 'TAX_FNCACT_PROFESSOR', 'TAX_FNCACT_PROFESSOR', 'TAX_FNCACT_PROFESSOR', 'TAX_FNCACT_ASTRONAUT', 'SOC_POINTSOFINTEREST_MIDDLE_SCHOOL', 'SOC_POINTSOFINTEREST_MIDDLE_SCHOOL', 'SOC_POINTSOFINTEREST_MIDDLE_SCHOOL', 'WB_286_TELECOMMUNICATIONS_AND_BROADBAND_ACCESS', 'WB_2120_SATELLITES', 'WB_2329_ACCESS_AND_CONNECTIVITY', 'GENERAL_HEALTH', 'GENERAL_HEALTH', 'GENERAL_HEALTH', 'MEDICAL', 'MEDICAL', 'MEDICAL', 'WB_678_DIGITAL_GOVERNMENT', 'WB_2943_SWITCHES', 'WB_667_ICT_INFRASTRUCTURE', 'WB_672_NETWORK_MANAGEMENT', 'WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES', 'CRISISLEX_C03_WELLBEING_HEALTH', 'TAX_DISEASE_COMA', 'TAX_DISEASE_COMA', 'TAX_DISEASE_COMA', 'TAX_DISEASE_COMA', 'TAX_DISEASE_COMA', 'TAX_WORLDMAMMALS_HUMANS', 'TAX_WORLDMAMMALS_HUMANS', 'TAX_WORLDMAMMALS_HUMANS', 'TAX_WORLDMAMMALS_HUMANS', 'TAX_WORLDMAMMALS_HUMANS', 'ENV_SOLAR', 'ENV_SOLAR', 'ENV_SOLAR', 'ENV_SOLAR', 'ENV_SOLAR', 'TAX_FNCACT_DOCTORS', 'WB_1331_HEALTH_TECHNOLOGIES', 'WB_1331_HEALTH_TECHNOLOGIES', 'WB_1331_HEALTH_TECHNOLOGIES', 'WB_1350_PHARMACEUTICALS', 'WB_1350_PHARMACEUTICALS', 'WB_1350_PHARMACEUTICALS', 'WB_621_HEALTH_NUTRITION_AND_POPULATION', 'WB_621_HEALTH_NUTRITION_AND_POPULATION', 'WB_621_HEALTH_NUTRITION_AND_POPULATION', 'TAX_DISEASE_DIAPHRAGM', 'TAX_FNCACT_BIOLOGIST', 'WB_644_NUTRITION', 'KILL', 'CRISISLEX_T03_DEAD', 'MARITIME_INCIDENT', 'MARITIME', 'IDEOLOGY', 'TAX_FNCACT_ENGINEER', 'TAX_WORLDBIRDS_GREY_PARROT', 'TAX_ECON_PRICE', 'WB_165_AIR_TRANSPORT', 'WB_135_TRANSPORT', 'WB_164_MODES_OF_TRANSPORT', 'SOC_POINTSOFINTEREST_UNIVERSITY', 'SOC_POINTSOFINTEREST_UNIVERSITY', 'SOC_POINTSOFINTEREST_UNIVERSITY', 'SOC_POINTSOFINTEREST_UNIVERSITY', 'SOC_POINTSOFINTEREST_UNIVERSITY', 'WB_1428_INJURY', 'WB_1406_DISEASES', 'WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY', 'CRISISLEX_T02_INJURED']",-0.0847457627118642
